text	labels
$atu keep stock on your watch list, not doing much cause down tape. very strange buying today	2
 traderberlin i m not as saavy, $sqns drops to $5.15, i m in, will push $nly investment to another time.	0
earnings season underway $aa slipping 3 % after their report. today after the close $csx a railroad stock and a few others report	1
$ugaz $dgaz gonna start shorting every 10% move on both of these	0
tripadvisor jumps on m a rumors url $trip	2
short $tsla calls	0
$sap q1 disappoints as software licenses down. real problem cloud growth trails $msft $orcl $goog $crm $adbe url 	2
addding tsla ss , added small vrx long $tsla $vrx	2
$rimm take it while you can.	2
$uso $uwti $xle $spy $spx $nugt $aapl iraq boosts oil production to record before talks to cap output url via business	0
$spy relief rally becomes belief rally 	2
i don t see it. 200 day sma is the big hurdle. there is a good base building. $nflx url 	2
"taking my $0.69 here out 520.72 "" commonking: back in $aapl at 520.03, stop at 519.49"""	2
$himx check out the 1 year chart. 1st move nov to jun $2-7.80. this didn t factor in anything other than google and repeated good earnings.	2
$gale can t imagine shorts wanting to go into the weekend without taking care of their position.	2
$ibm was the play today but this $wynn aint bad iether	2
$fb churning in high volume ipo price. lot s of sellers trying to get out. might take a while here to consolidate before moving higher.	0
nobody wants an electric car, even a cheap on. $tsla url 	0
$mar marriott in cuba: tremendous opportunity awaits url url 	2
espn files lawsuit against verizon - url $vz	0
$kndi she wants to take it out - she wants it bad apparently. people still coming in. this eod could be explosive shorts get caught.	2
$anf abercrombie fitch falls 18% pre-market on q3 sales results	0
 tesco eyes more disposals in bid to appease city backers $tsco url url 	2
20biggest market losers $vrx $cstm $zyne $endp $arlz $ptx $blcm $nviv $sgy $labu $wbai $sid $cjes $mnk $asps $hznp url 	0
good news for biomarin bmrn $bmrn likely to strongly benefit from genetherapy for hemophiliaa url 	2
$aapl $fb $amzn $pg $mcd $gs $c $ge $utx $slb $xom $googl $agn $wmt $qqq $iwm $gild $hon $jpm $dis nice day rally url 	2
rt alphatrends vmarkets are still acting weak url $spy $qqq $xlf $smh $iwm	0
$uvxy i would take profits if you have them...	0
$aapl url clearing this descending trend line buy area now	2
y en up almost 10% since q1 and eururo up around 7,5%,much more $ for $aapl pocket.remember 23%of apple revenues comes from this two jimcramer	2
should netflix purchase viacom $viab down 40%, $15b mktcap. $nflx at $44b, 3x its size.might be cheaper to buy content than produce it	2
covered call alerts for $tsla, $scty, $baba, $mu $twtr from investorsobserver today: url optionstrading coveredcalls	2
highest call to put ratio $eev $mhld $cld $yge $gale $cers $stld $lxk $qlik $gra $sand $disca $vnq $ego $inva $cfg url 	2
$rad i would consider this opportunity to add my position because the company is on the right track they are still improving sales...	2
pie in the sky url $aapl $adbe $akam $amzn $atvi $ca $chkp $crm $csco $emc $eqix $fb $ffiv $googl $hpe $hpq $ibm	2
looking for a strong bounce $spy -- lunchtime rally coming. $dia $iwm $qqq $aa $fb	2
key price to watch in $nflx, off the previous double top reject, 218.23 url 	0
$plug yelp china is onboard. looking good for paris conference in december. url 	2
 upperlimit if that s what you want then buy some lol $bbry $bb.ca	2
$crus upgraded to a buy by alpha street research	2
rt dermus $gmcr waterfall ahead 	0
in play tmrw: $pby 52m,12%,0.55 $bmo 638m,1.42,2cc $tol 146m,6.6%,0.72,2cc watch $xhb housing sector. $leap 78m,16.7%,0.61 	2
$nflx and $tsla making all kinds of gains 📈	2
$rnn staying above the open a very good sign 	2
most bullish stocks on twitter during this dip. $yhoo $gdx $googl $stz $gold $ew $vz $celg $sbux $scty more: url 	2
$dg double bottom bounce or drops further to gap fill at 54.74, wait and see before taking any action	1
surprising to see $jwn and $sks sales numbers still holding up so well. i guess the high end might not be a concern after all.	2
$aapl - has broken its downtrend - but 200dma proving to be stiff resistance short term. url 	2
$spy hows oil $60 sound...good for economy	2
$aapl any suggestion what puts to buy as i see this going to 420	0
$oksb - regional bank, clearing new 52-week high from a good base. relatively thin. url 	2
 pipstodollars $baba is going to be an interesting one with all the $yhoo drama out there.	2
$isis this will be a rough climb to the top. many traders and bag holders looking to get out.	0
buy csx to ride the railroads url via thestreet $csx	2
agree with you - this is not the end of the world- buy $aapl $goog	2
rt montisumo down day for all biotechs good to load up be confident. $onty $chtp $ais $hgsi $dndn agreed $ibb $xbi all same downness	2
"never told this before, but the situation is ""buy the dip"": $kndi, $optt, $omer, $dndn, $mblx, $mstx, $ifon, $imuc, $lf, $tga"	2
found some good bull setups this week: $regn $xrs $sncr $tjx $ntes $abc $echo $amag $hawk $panw $tam $agn -- let s see if mkt helps out	2
$grpn having a much better day than $fb	0
$cat 5.10%, $rio 4.54%, $fcx 3.53%, $fxi 2.93%, $bhp 3.04%, $yhoo 2.61%, $x 2.27%, $slw 1.68%, $hal 1.49%, $mcp 1.56% $nflx 1.42%	2
israel wants to tax $goog and $fcbk more and $chkp ceo says taxes may make co leave url url 	0
watch for $ulta to trade below $189.52 again to print a daily reversal candle. $sh has got potential. $fit and $sune have not changed.	2
is any branch of medicine producing top-rated stocks these days we found one: url $hsic $pdco $algn $xray $dhr	2
$fb on cusp of a major bollinger breakout on daily $tsla sitting right on its 200 day ema the force is too strong it ll squeeze the shorts	2
$bbry real losers today are the mms..no nasdaq transactions..no profit for them...so sad	0
$nvda sideways	1
$amkr $esv $fcel $fivn $ntri $rig $wdc stocks at support w high trade quality url stocks url 	2
worst performers today: $rig -13% $ek -10% $mgm $io -6% $car -5,5% best stock: $wts 15%	2
$bbry certainly getting a lot more attention recently yet not that much price has changed. posted this jan. 12th url 	2
failed breakouts failed setups. limping on crutches into next week with $aapl, $rgr, $invn, $mnst, $tsco, $sbh, $meli, $hlf.	0
short setups looking nice....really nice $al $ads $bby $hrs $dy $ebay $etfc $f $flt $bk $amgn $hrtx $ivz $lci url 	0
no trades today...currently 167.1% net long...ended the day down 1.64% due to $casy -2.7% , $nke -2.5% , $srcl -1.6% and $jjsf -1.6% 	2
$fcx 32 gap fill coming up	2
$jcp remember she can squeeze as market dips too	2
$kndi china electric car maker. china car sales 7.8%. also, may feed off $tsla momentum run lately. tesla trade url 	0
$rimm $spx $nya $compq $djia all going down	0
$bidu url clearing back above 50 day - next buy add area when clears this upper trend line on volume	2
$trx url long setup. macd cross.	2
$aapl me gusta	2
$yhoo nice start	2
$life hits a high of $3.61 12.81% from friday s $3.20 buy call $fb $aapl $goog $anppf $mine url 	2
$ffiv up 7$ with less then 700,000 on the tape dont know avg. vol, so that may be alot for the stock but still 100m for every $ isthin $spy	2
$tsla : covered some shorts 246.00 for 9.22pts	2
very nice pattern on the $al weekly but that pre earnings action thursday needs to be resolved before i think about getting in.	2
$hrl ready to pop url 	2
adobe receives new rating from top analyst $adbe url 	2
$aapl and it will continue , using this profits that no one in the industry can get to innovate and develop so do not be afraid	2
$fb $112 calls .55 entry	2
my $orcl comes back. :- i had three earning yesterday. $adbe shorted, there was only 1% short float. and $psun long. very nice profit.:- 	0
i see a 20 percent upside in $fb shares from here	2
2013 longs 12 31 2012 close $clwr 2.89 $siri 2.89 $swhc 8.44 $ge 20.99 $hal 34.69 $ebay 51.00 $pal 1.30 i m up 8.332% you 	2
$plug i don t intend on being the nay sayer, cuz i love this stock co. but we may see 4.29	0
 catskillfishing note the monthly chart of $gdx how it recaptured support. $gld possible double bottom set up. url 	2
long $endp $26.23 on $agn b o rumor	2
 mccartjt $amzn p e 91.50 with negative p l on hardware, $appl p e 14.50 profitable hard and software, product innovator.	0
activision blizzard media networks announces record esports viewership url $atvi partnered with $hdsi for 9 tournament	2
without $aapl buyback, funds, retail moving to $sne sony this is what you get url apple is the product of media hype 	0
book on jobs makes news citing steve jobs saying he cracked the code on simplifying integrating tv with cloud. imagine $aapl tv impact $	2
. emuziczone $uyg $aig $rig $msft $mcd myoffices stockwhisperer first quarter is amazing	2
$es f. nice little cup-and-handle shaping up on the 15-minute. end-of-day $spy $spx favours a good day for the index. will we see a gap open	2
loading $spy and $aapl puts. think were toppy imho.	0
my guess is that $aapl buys back after 3:30pm on fridays to catch the pinners off guard. huge volume.	2
whole foods $wfm may feel price competition but $tfm will have a way to go price wise to compete with kroger. $kr url 	0
$amzn has 22% of online grocery market. $wmt, 13%. $ams ahold has 5% kroger stop shop . freshdirect, 2%. sbanjo url 	2
 yasfoster b u l l i s h b u y a l e r t co. tickr michael james ent. monday sold $aig $bdms $wba	0
$slv pos, been saying it for 2 years. going lower. forget about it or go short.	0
$kbe moves up to my tr1 long watchlist.	2
$hero slow bleeding death. the 4-21 eps report will determine this stocks fate. it will likely be a horror show event. replace the h with z.	0
sector stocks leading today: $dvn $apc $fti $cpgx $cnx $har $wrk $lm $lnc $thc $mnk $dgx $mu $symc $avgo $expe $dhi url 	2
adding to the puts in $amzn mentioned earlier easier to play right now than $aapl short term.	0
$iwm short week next week. charts targeting a high of $92.80. $tna $84.65 $tza $9.97. still holding 150 $tna shares from 450. sl 79.11	0
 afortyyearold bittercheaperfaster $aapl great company, data breakout from apple investor relations url 	2
end of day scan: stochastic overbought $jdst $free $blrx $lpg $afsi $dvax $hdge $aht $alr $asmb url 	0
$fb and $ibb still weak with $uso and $spy gaining	0
 traderberlin i m not as saavy, $sqns drops to $5.15, i m in, will push $nly investment to another time.	2
our updated core4 portfolio: $tsla, $ulta, $fb, $nflx	2
$intc $aapl strong, tech leads dow higher	2
daily mail considering bid for $yhoo assets url 	2
 chris ciaccia with the skinny on why iphone 6s is still better than galaxy s7 $aapl url url 	2
$agn and $pypl under pressure along with the market, however there were bullish options trades in both this morning url 	2
energy still failing to close above the 10d ma. continues to stand out weak $xle	0
$ugaz will this cold put a dent in the massive horizontal rig production. who knows url 	0
$spy bumping its head on declining daily 8ma as overhead resistance. then the big brother 50ma just above that.	0
$fb is taking the shine off $aapl and $goog. as for $twtr, no words.	2
$amzn dropping $7b of market cap because they re losing $400m of $aapl s business may be just a tad bit of an overreaction.	0
 bluegrasscap xpangler any evidence that this can revert might $nflx has a hard to diminish lead in data-driven programming	2
added. cost now at 1.54. bounce off of put oi s1 pivot. moteltan bto $aapl apr 27 2012 605.0 calls 1.66 for ride to 609 ish.	2
 hlavatyb4 andrew sherlock yea dude, airplanes are still flying $dal $aal	2
$wx decent pull back . .	0
$tsla cracking	0
piper upgrades symantec on improving renewal rates and enterprise growth $symc	2
big winner from the chessnwine long ideas list up 3.21% $pypl url url 	2
ah bottom losses: $jd -21.9% $ms -16.9% $dal -15.0% $baba -13.8% $cwei -11.9% $wldn -11.8% $ctrp -10.8% $oasm -8.1%	0
$endp being sued by ftc.....nobody will buy them with that hanging over their heads	0
 cancunparadise traderflorida it was only up $2.82 and a laggard. nothing to get excited about imo. $aapl is underperforming the market.	0
$dxcm - making higher highs higher lows as it consolidates over past several weeks. 26.70 was all time high 2006 .	2
$bbry the more you use a bb10 device the better you feel about your investment. miles beyond the competition but frozen in the headlights.	2
who would of guessed $amzn would kill it and $goog $googl would suck...not me lol	0
$rimm $spx $nya $compq $djia all going down	0
market seems like it s about to roll over here. look out below $spy 195 5 dte $nflx 90-95 28-42 dte	0
$tsla dump 	0
quality stocks with high cash returns: url $dtv $stx $sfun $ppc $eln	2
$idcc - $89 share total value of company after crunching s. the 4g technology is their diamond in the rough.	2
nomura ests that xbox platform will lose at least $1b for $msft in 2014 may not be profitable for another year or so after that - $sne	0
